Date,Adj Close
2017-01-03,14.996091842651367
2017-01-04,15.226797103881836
2017-01-05,14.996091842651367
2017-01-06,14.949946403503418
2017-01-09,14.949946403503418
2017-01-10,15.319079399108888
2017-01-11,15.411364555358888
2017-01-12,15.180656433105469
2017-01-13,15.503647804260256
2017-01-17,15.319079399108888
2017-01-18,15.503647804260256
2017-01-19,15.226797103881836
2017-01-20,15.272937774658203
2017-01-23,15.226797103881836
2017-01-24,15.411364555358888
2017-01-25,15.595934867858888
2017-01-26,15.45750617980957
2017-01-27,15.45750617980957
2017-01-30,15.36522102355957
2017-01-31,15.319079399108888
2017-02-01,15.272937774658203
2017-02-02,15.180656433105469
2017-02-03,15.45750617980957
2017-02-06,15.272937774658203
2017-02-07,14.580812454223633
2017-02-08,14.303963661193848
2017-02-09,14.811519622802734
2017-02-10,14.857662200927734
2017-02-13,14.903804779052734
2017-02-14,15.134513854980469
2017-02-15,14.940717697143556
2017-02-16,14.996091842651367
2017-02-17,14.903804779052734
2017-02-21,15.272937774658203
2017-02-22,15.272937774658203
2017-02-23,14.996091842651367
2017-02-24,14.949946403503418
2017-02-27,14.949946403503418
2017-02-28,14.626954078674316
2017-03-01,15.088374137878418
2017-03-02,15.088374137878418
2017-03-03,15.088374137878418
2017-03-06,14.949946403503418
2017-03-07,14.903804779052734
2017-03-08,14.857662200927734
2017-03-09,14.719237327575684
2017-03-10,14.731281280517578
2017-03-13,14.68495750427246
2017-03-14,14.592307090759276
2017-03-15,15.009232521057127
2017-03-16,14.916580200195312
2017-03-17,15.148204803466797
2017-03-20,15.046287536621096
2017-03-21,14.638632774353027
2017-03-22,14.870256423950195
2017-03-23,14.962905883789062
2017-03-24,14.962905883789062
2017-03-27,15.009232521057127
2017-03-28,15.009232521057127
2017-03-29,15.101879119873049
2017-03-30,15.426148414611816
2017-03-31,15.240852355957031
2017-04-03,15.055556297302244
2017-04-04,14.870256423950195
2017-04-05,14.638632774353027
2017-04-06,14.68495750427246
2017-04-07,14.722016334533691
2017-04-10,14.68495750427246
2017-04-11,14.777606010437012
2017-04-12,14.545981407165527
2017-04-13,14.36068344116211
2017-04-17,14.545981407165527
2017-04-18,14.592307090759276
2017-04-19,14.592307090759276
2017-04-20,14.740545272827148
2017-04-21,14.823929786682127
2017-04-24,15.240852355957031
2017-04-25,15.426148414611816
2017-04-26,15.426148414611816
2017-04-27,15.611452102661133
2017-04-28,15.148204803466797
2017-05-01,15.333501815795898
2017-05-02,15.055556297302244
2017-05-03,15.611452102661133
2017-05-04,15.287181854248049
2017-05-05,15.333501815795898
2017-05-08,15.518799781799316
2017-05-09,15.472477912902832
2017-05-10,15.565126419067385
2017-05-11,15.704100608825684
2017-05-12,15.518799781799316
2017-05-15,15.704100608825684
2017-05-16,15.75042724609375
2017-05-17,14.870256423950195
2017-05-18,14.962905883789062
2017-05-19,15.055556297302244
2017-05-22,15.009232521057127
2017-05-23,14.916580200195312
2017-05-24,14.916580200195312
2017-05-25,15.148204803466797
2017-05-26,15.287181854248049
2017-05-30,15.287181854248049
2017-05-31,15.148204803466797
2017-06-01,15.472477912902832
2017-06-02,15.472477912902832
2017-06-05,15.148204803466797
2017-06-06,15.148204803466797
2017-06-07,15.611452102661133
2017-06-08,16.074699401855472
2017-06-09,15.889397621154783
2017-06-12,15.704100608825684
2017-06-13,15.623194694519045
2017-06-14,15.669689178466797
2017-06-15,15.530203819274902
2017-06-16,15.390706062316896
2017-06-19,15.576696395874023
2017-06-20,15.251214027404783
2017-06-21,15.158218383789062
2017-06-22,15.204719543457031
2017-06-23,15.390706062316896
2017-06-26,15.437206268310549
2017-06-27,15.344209671020508
2017-06-28,15.716191291809082
