Date,Adj Close
2017-01-03,13.114739418029783
2017-01-04,13.564157485961914
2017-01-05,13.196452140808104
2017-01-06,13.482441902160645
2017-01-09,13.114739418029783
2017-01-10,13.114739418029783
2017-01-11,13.319019317626951
2017-01-12,13.155595779418944
2017-01-13,13.114739418029783
2017-01-17,13.155595779418944
2017-01-18,12.99217414855957
2017-01-19,13.23730754852295
2017-01-20,13.40073013305664
2017-01-23,14.05442714691162
2017-01-24,14.667262077331545
2017-01-25,14.667262077331545
2017-01-26,14.626408576965332
2017-01-27,14.503839492797852
2017-01-30,14.585553169250488
2017-01-31,14.34041976928711
2017-02-01,14.503839492797852
2017-02-02,15.034966468811035
2017-02-03,15.157533645629885
2017-02-06,15.11667537689209
2017-02-07,15.198391914367676
2017-02-08,15.32095718383789
2017-02-09,15.361814498901367
2017-02-10,15.23924732208252
2017-02-13,15.361814498901367
2017-02-14,15.443527221679688
2017-02-15,15.157533645629885
2017-02-16,15.32095718383789
2017-02-17,15.361814498901367
2017-02-21,15.280101776123049
2017-02-22,15.280101776123049
2017-02-23,14.748973846435549
2017-02-24,14.34041976928711
2017-02-27,14.49782371520996
2017-02-28,14.373555183410645
2017-03-01,14.746356964111328
2017-03-02,14.414976119995115
2017-03-03,14.539246559143065
2017-03-06,14.414976119995115
2017-03-07,14.290712356567385
2017-03-08,14.16644287109375
2017-03-09,14.000752449035645
2017-03-10,14.000752449035645
2017-03-13,13.75222110748291
2017-03-14,13.959332466125488
2017-03-15,13.876484870910645
2017-03-16,13.793642044067385
2017-03-17,13.66937255859375
2017-03-20,13.627951622009276
2017-03-21,13.50368595123291
2017-03-22,13.627951622009276
2017-03-23,13.710796356201172
2017-03-24,13.9179105758667
2017-03-27,14.16644287109375
2017-03-28,13.876484870910645
2017-03-29,13.835064888000488
2017-03-30,14.000752449035645
2017-03-31,14.083599090576172
2017-04-03,14.000752449035645
2017-04-04,13.545109748840332
2017-04-05,13.213729858398438
2017-04-06,13.006617546081545
2017-04-07,12.923771858215332
2017-04-10,12.88235092163086
2017-04-11,12.550970077514648
2017-04-12,12.716659545898438
2017-04-13,12.923771858215332
2017-04-17,12.79950714111328
2017-04-18,12.633816719055176
2017-04-19,12.385281562805176
2017-04-20,13.627951622009276
2017-04-21,13.2965726852417
2017-04-24,13.130885124206545
2017-04-25,13.337995529174805
2017-04-26,13.048039436340332
2017-04-27,13.006617546081545
2017-04-28,12.758082389831545
2017-05-01,12.633816719055176
2017-05-02,12.758082389831545
2017-05-03,12.758082389831545
2017-05-04,12.426705360412598
2017-05-05,12.426705360412598
2017-05-08,12.633816719055176
2017-05-09,12.716659545898438
2017-05-10,12.79950714111328
2017-05-11,12.716659545898438
2017-05-12,12.88235092163086
2017-05-15,12.923771858215332
2017-05-16,12.840929985046388
2017-05-17,12.965195655822756
2017-05-18,12.965195655822756
2017-05-19,12.88235092163086
2017-05-22,13.213729858398438
2017-05-23,13.337995529174805
2017-05-24,13.710796356201172
2017-05-25,13.545109748840332
2017-05-26,13.462263107299805
2017-05-30,13.579984664916992
2017-05-31,13.7061128616333
2017-06-01,14.084503173828123
2017-06-02,14.042463302612305
2017-06-05,13.958375930786133
2017-06-06,14.000418663024902
2017-06-07,14.252677917480469
2017-06-08,14.336761474609377
2017-06-09,14.589024543762209
2017-06-12,14.420849800109863
2017-06-13,14.71515655517578
2017-06-14,14.799241065979006
2017-06-15,14.673112869262695
2017-06-16,14.378806114196776
2017-06-19,14.462894439697266
2017-06-20,14.799241065979006
2017-06-21,14.631067276000977
2017-06-22,14.757198333740234
2017-06-23,14.757198333740234
2017-06-26,15.093542098999023
2017-06-27,15.05150032043457
2017-06-28,15.345803260803224
2017-06-29,15.135587692260742
2017-06-30,14.84128189086914
2017-07-03,14.799241065979006
2017-07-05,14.673112869262695
2017-07-06,14.799241065979006
2017-07-07,14.757198333740234
2017-07-10,14.71515655517578
2017-07-11,14.757198333740234
