Date,Adj Close
2017-01-03,26.70000076293945
2017-01-04,26.70000076293945
2017-01-05,26.70000076293945
2017-01-06,28.149999618530277
2017-01-09,28.149999618530277
2017-01-10,28.149999618530277
2017-01-11,28.149999618530277
2017-01-12,28.149999618530277
2017-01-13,27.85000038146973
2017-01-17,27.85000038146973
2017-01-18,28.04999923706055
2017-01-19,28.04999923706055
2017-01-20,28.04999923706055
2017-01-23,28.84000015258789
2017-01-24,28.84000015258789
2017-01-25,28.61000061035156
2017-01-26,28.61000061035156
2017-01-27,28.61000061035156
2017-01-30,29.5
2017-01-31,29.5
2017-02-01,29.5
2017-02-02,29.5
2017-02-03,29.5
2017-02-06,29.5
2017-02-07,29.5
2017-02-08,29.5
2017-02-09,29.5
2017-02-10,29.5
2017-02-13,28.54999923706055
2017-02-14,28.54999923706055
2017-02-15,28.54999923706055
2017-02-16,28.54999923706055
2017-02-17,28.54999923706055
2017-02-21,28.54999923706055
2017-02-22,28.54999923706055
2017-02-23,28.54999923706055
2017-02-24,28.29999923706055
2017-02-27,28.29999923706055
2017-02-28,28.29999923706055
2017-03-01,28.29999923706055
2017-03-02,28.29999923706055
2017-03-03,28.29999923706055
2017-03-06,28.29999923706055
2017-03-07,28.29999923706055
2017-03-08,28.29999923706055
2017-03-09,28.29999923706055
2017-03-10,27.29999923706055
2017-03-13,27.29999923706055
2017-03-14,27.29999923706055
2017-03-15,27.29999923706055
2017-03-16,27.29999923706055
2017-03-17,27.29999923706055
2017-03-20,27.29999923706055
2017-03-21,27.29999923706055
2017-03-22,27.29999923706055
2017-03-23,27.29999923706055
2017-03-24,27.29999923706055
2017-03-27,27.29999923706055
2017-03-28,27.29999923706055
2017-03-29,27.29999923706055
2017-03-30,27.29999923706055
2017-03-31,27.29999923706055
2017-04-03,27.29999923706055
2017-04-04,27.29999923706055
2017-04-05,27.29999923706055
2017-04-06,27.29999923706055
2017-04-07,27.29999923706055
2017-04-10,27.29999923706055
2017-04-11,27.29999923706055
2017-04-12,29.13999938964844
2017-04-13,28.85000038146973
2017-04-17,28.85000038146973
2017-04-18,28.95000076293945
2017-04-19,28.95000076293945
2017-04-20,28.95000076293945
2017-04-21,28.95000076293945
2017-04-24,28.95000076293945
2017-04-25,28.95000076293945
2017-04-26,28.75
2017-04-27,28.75
2017-04-28,28.25
2017-05-01,28.25
2017-05-02,28.25
2017-05-03,28.25
2017-05-04,28.25
2017-05-05,28.25
2017-05-08,28.25
2017-05-09,28.25
2017-05-10,28.25
2017-05-11,29.809999465942383
2017-05-12,29.95000076293945
2017-05-15,29.95000076293945
2017-05-16,29.95000076293945
2017-05-17,29.95000076293945
2017-05-18,29.95000076293945
2017-05-19,29.95000076293945
2017-05-22,29.95000076293945
2017-05-23,29.95000076293945
2017-05-24,29.95000076293945
2017-05-25,28.5
2017-05-26,28.5
2017-05-30,28.5
2017-05-31,28.5
2017-06-01,29.0
2017-06-02,29.0
2017-06-05,29.04999923706055
2017-06-06,29.04999923706055
2017-06-07,29.0
2017-06-08,28.45000076293945
2017-06-09,28.399999618530277
2017-06-12,28.25
2017-06-13,28.149999618530277
2017-06-14,28.75
2017-06-15,29.75
2017-06-16,30.95000076293945
2017-06-19,29.5
2017-06-20,28.540000915527344
2017-06-21,28.60000038146973
2017-06-22,28.149999618530277
2017-06-23,28.75
2017-06-26,28.85000038146973
2017-06-27,28.85000038146973
2017-06-28,32.200000762939446
2017-06-29,32.200000762939446
2017-06-30,31.70000076293945
2017-07-03,31.70000076293945
2017-07-05,31.70000076293945
2017-07-06,31.70000076293945
2017-07-07,31.0
2017-07-10,31.0
2017-07-11,31.0
2017-07-12,31.0
2017-07-13,30.399999618530277
2017-07-14,30.75
2017-07-17,30.75
2017-07-18,31.0
2017-07-19,31.0
2017-07-20,31.0
2017-07-21,32.700000762939446
2017-07-24,32.799999237060554
2017-07-25,32.25
2017-07-26,32.25
2017-07-27,31.03000068664551
2017-07-28,31.03000068664551
2017-07-31,31.03000068664551
2017-08-01,31.03000068664551
2017-08-02,31.059999465942383
2017-08-03,31.059999465942383
2017-08-04,31.81999969482422
2017-08-07,31.81999969482422
2017-08-08,32.0
2017-08-09,32.0
2017-08-10,33.0
2017-08-11,33.0
2017-08-14,33.0
2017-08-15,33.0
2017-08-16,33.0
2017-08-17,33.0
2017-08-18,33.0
2017-08-21,31.75
2017-08-22,31.75
2017-08-23,31.75
2017-08-24,31.75
2017-08-25,31.70000076293945
2017-08-28,31.5
2017-08-29,31.0
2017-08-30,31.29999923706055
2017-08-31,31.0
2017-09-01,31.0
2017-09-05,31.0
2017-09-06,30.54999923706055
2017-09-07,29.45000076293945
2017-09-08,29.0
2017-09-11,31.29999923706055
2017-09-12,31.29999923706055
2017-09-13,31.29999923706055
2017-09-14,29.29999923706055
2017-09-15,29.10000038146973
2017-09-18,29.10000038146973
2017-09-19,31.0
2017-09-20,32.0
2017-09-21,32.0
2017-09-22,32.0
2017-09-25,33.0
2017-09-26,33.0
2017-09-27,33.0
2017-09-28,33.950000762939446
2017-09-29,33.950000762939446
2017-10-02,33.950000762939446
2017-10-03,33.950000762939446
2017-10-04,33.950000762939446
2017-10-05,33.700000762939446
2017-10-06,33.700000762939446
2017-10-09,33.700000762939446
2017-10-10,33.700000762939446
2017-10-11,33.5099983215332
2017-10-12,33.5099983215332
2017-10-13,33.5099983215332
2017-10-16,30.0
2017-10-17,30.0
2017-10-18,30.0
2017-10-19,32.970001220703125
2017-10-20,32.970001220703125
2017-10-23,32.970001220703125
2017-10-24,32.0
2017-10-25,32.0
2017-10-26,32.0
2017-10-27,32.0
2017-10-30,32.0
2017-10-31,32.490001678466804
2017-11-01,32.490001678466804
2017-11-02,32.59000015258789
2017-11-03,32.59000015258789
2017-11-06,32.59000015258789
2017-11-07,32.59000015258789
2017-11-08,31.96999931335449
2017-11-09,31.96999931335449
2017-11-10,30.0
2017-11-13,29.95000076293945
2017-11-14,29.95000076293945
2017-11-15,29.95000076293945
2017-11-16,29.95000076293945
2017-11-17,28.0
2017-11-20,29.85000038146973
2017-11-21,29.0
2017-11-22,29.0
2017-11-24,29.0
2017-11-27,29.0
2017-11-28,29.0
2017-11-29,30.5
2017-11-30,29.5
2017-12-01,29.5
2017-12-04,29.290000915527344
2017-12-05,29.290000915527344
2017-12-06,29.290000915527344
2017-12-07,29.290000915527344
2017-12-08,29.059999465942383
2017-12-11,29.059999465942383
2017-12-12,29.059999465942383
2017-12-13,29.059999465942383
2017-12-14,29.059999465942383
2017-12-15,29.01000022888184
2017-12-18,29.01000022888184
2017-12-19,29.01000022888184
2017-12-20,29.01000022888184
2017-12-21,29.01000022888184
2017-12-22,29.20000076293945
2017-12-26,29.20000076293945
2017-12-27,29.20000076293945
2017-12-28,29.5
2017-12-29,30.649999618530277
2018-01-02,31.01000022888184
2018-01-03,31.01000022888184
2018-01-04,31.01000022888184
2018-01-05,31.01000022888184
2018-01-08,31.95000076293945
2018-01-09,31.0
2018-01-10,31.0
2018-01-11,31.0
2018-01-12,31.0
2018-01-16,31.0
2018-01-17,29.07999992370605
2018-01-18,31.0
2018-01-19,31.0
2018-01-22,31.0
2018-01-23,31.0
2018-01-24,31.0
2018-01-25,31.0
2018-01-26,29.45000076293945
2018-01-29,30.54999923706055
2018-01-30,30.5
2018-01-31,30.5
2018-02-01,30.5
2018-02-02,30.5
2018-02-05,30.5
2018-02-06,30.5
2018-02-07,30.85000038146973
2018-02-08,30.85000038146973
2018-02-09,30.85000038146973
2018-02-12,30.85000038146973
2018-02-13,30.85000038146973
2018-02-14,30.81999969482422
2018-02-15,30.85000038146973
2018-02-16,32.0
2018-02-20,32.0
2018-02-21,32.799999237060554
2018-02-22,34.0
2018-02-23,34.0
2018-02-26,31.86000061035156
2018-02-27,31.86000061035156
2018-02-28,31.86000061035156
2018-03-01,32.25
2018-03-02,32.299999237060554
2018-03-05,33.060001373291016
2018-03-06,33.990001678466804
2018-03-07,33.150001525878906
2018-03-08,33.150001525878906
2018-03-09,33.150001525878906
2018-03-12,33.02000045776367
2018-03-13,33.02000045776367
2018-03-14,32.950000762939446
2018-03-15,32.950000762939446
2018-03-16,34.0
2018-03-19,33.56999969482422
2018-03-20,33.0
2018-03-21,33.36999893188477
2018-03-22,32.900001525878906
2018-03-23,32.900001525878906
2018-03-26,32.84000015258789
2018-03-27,32.25
2018-03-28,32.25
2018-03-29,32.25
2018-04-02,32.360000610351555
2018-04-03,32.299999237060554
2018-04-04,32.299999237060554
2018-04-05,32.299999237060554
2018-04-06,32.299999237060554
2018-04-09,33.5
2018-04-10,33.5
2018-04-11,33.5
2018-04-12,31.75
2018-04-13,31.75
2018-04-16,31.75
2018-04-17,31.75
2018-04-18,31.75
2018-04-19,31.75
2018-04-20,31.75
2018-04-23,31.75
2018-04-24,31.75
2018-04-25,31.75
2018-04-26,31.75
2018-04-27,31.75
2018-04-30,33.950000762939446
2018-05-01,33.950000762939446
2018-05-02,33.950000762939446
2018-05-03,33.950000762939446
2018-05-04,33.950000762939446
2018-05-07,33.950000762939446
2018-05-08,33.950000762939446
2018-05-09,33.25
2018-05-10,33.25
2018-05-11,33.25
2018-05-14,33.25
2018-05-15,33.84999847412109
2018-05-16,33.5
2018-05-17,33.0
2018-05-18,33.09999847412109
2018-05-21,33.5
2018-05-22,34.0
2018-05-23,34.0
2018-05-24,34.0
2018-05-25,33.650001525878906
2018-05-29,33.25
2018-05-30,34.09000015258789
2018-05-31,33.34999847412109
2018-06-01,33.549999237060554
2018-06-04,33.549999237060554
2018-06-05,33.75
2018-06-06,34.0
2018-06-07,33.31999969482422
2018-06-08,33.31999969482422
2018-06-11,34.0
2018-06-12,33.709999084472656
2018-06-13,33.709999084472656
2018-06-14,33.740001678466804
2018-06-15,34.299999237060554
2018-06-18,33.84999847412109
2018-06-19,34.0
2018-06-20,34.200000762939446
2018-06-21,33.799999237060554
2018-06-22,33.75
2018-06-25,33.75
2018-06-26,33.75
2018-06-27,33.75
2018-06-28,33.75
2018-06-29,33.75
2018-07-02,33.75
2018-07-03,34.0
2018-07-05,34.0
2018-07-06,34.0
2018-07-09,34.0
2018-07-10,34.0
2018-07-11,34.0
2018-07-12,34.0
2018-07-13,34.0
2018-07-16,34.0
2018-07-17,34.0
2018-07-18,33.34999847412109
2018-07-19,33.34999847412109
2018-07-20,33.34999847412109
2018-07-23,33.34999847412109
2018-07-24,34.450000762939446
2018-07-25,34.450000762939446
2018-07-26,34.450000762939446
2018-07-27,34.450000762939446
2018-07-30,34.450000762939446
2018-07-31,34.450000762939446
2018-08-01,34.450000762939446
2018-08-02,34.450000762939446
2018-08-03,34.450000762939446
2018-08-06,34.450000762939446
2018-08-07,34.450000762939446
2018-08-08,34.439998626708984
2018-08-09,34.439998626708984
2018-08-10,34.439998626708984
2018-08-13,34.439998626708984
2018-08-14,34.450000762939446
2018-08-15,35.0
2018-08-16,34.150001525878906
2018-08-17,34.700000762939446
2018-08-20,34.02000045776367
2018-08-21,34.549999237060554
2018-08-22,34.09999847412109
2018-08-23,34.09999847412109
2018-08-24,34.09999847412109
2018-08-27,34.09999847412109
2018-08-28,34.09999847412109
2018-08-29,34.09999847412109
2018-08-30,34.09999847412109
