Date,Adj Close,daily_return
2017-01-03,108.64274597167967,
2017-01-04,109.89883422851562,0.011561639441287408
2017-01-05,110.81676483154295,0.008352505369789931
2017-01-06,112.51731872558594,0.015345637427947478
2017-01-09,113.33861541748048,0.0072992913552940575
2017-01-10,113.64781188964844,0.002728077019725772
2017-01-11,113.24201202392578,-0.0035706790916193443
2017-01-12,114.0246353149414,0.006911068401453946
2017-01-13,114.7976303100586,0.006779192873383355
2017-01-17,114.57538604736328,-0.0019359655952396748
2017-01-18,115.3097152709961,0.006409135931946697
2017-01-19,114.82659149169922,-0.0041897924919982454
2017-01-20,115.87013244628906,0.009087972925376553
2017-01-23,115.93777465820312,0.0005837760817735127
2017-01-24,116.16001892089844,0.0019169271046517444
2017-01-25,116.77839660644533,0.0053234984919208195
2017-01-26,117.13590240478516,0.003061403553472841
2017-01-27,117.87989044189452,0.006351494476376507
2017-01-30,117.42576599121094,-0.003852433599838001
2017-01-31,117.4837417602539,0.0004937227239147912
2017-02-01,116.69142150878906,-0.0067440842417303415
2017-02-02,116.51749420166016,-0.0014904892311711215
2017-02-03,117.42576599121094,0.007795153815948197
2017-02-06,117.9281997680664,0.004278735357732932
2017-02-07,118.2083969116211,0.00237599780294917
2017-02-08,118.69153594970705,0.004087180358660847
2017-02-09,119.08768463134766,0.003337632110586908
2017-02-10,118.50794982910156,-0.0048681339639841115
2017-02-13,115.46431732177734,-0.025682939513453684
2017-02-14,115.62857055664062,0.0014225454120646575
2017-02-15,116.7977294921875,0.010111332605069023
2017-02-16,115.80249786376952,-0.008520984378249885
2017-02-17,115.37736511230467,-0.00367118809444833
2017-02-21,115.36770629882812,-8.371497708536957e-05
2017-02-22,116.488525390625,0.009715189178622463
2017-02-23,115.58992767333984,-0.007714044917916607
2017-02-24,115.13579559326172,-0.003928820522853149
2017-02-27,114.6816635131836,-0.003944317036575051
2017-02-28,115.01985931396484,0.0029489962947946147
2017-03-01,116.3822250366211,0.011844613015370209
2017-03-02,114.9039077758789,-0.012702259819117767
2017-03-03,116.06338500976562,0.010090842481600193
2017-03-06,117.3871078491211,0.011405171745112241
2017-03-07,118.52989959716795,0.00973524068346343
2017-03-08,120.60240173339844,0.017485057721925212
2017-03-09,120.77672576904295,0.0014454441465425738
2017-03-10,121.79361724853516,0.008419598006297768
2017-03-13,123.33345794677734,0.012643032804419807
2017-03-14,123.63369750976562,0.002434372375400784
2017-03-15,125.39627838134766,0.014256476244616234
2017-03-16,126.60687255859376,0.009654147578164407
2017-03-17,127.06204223632812,0.0035951419424227193
2017-03-20,125.7739486694336,-0.010137516635367438
2017-03-21,123.57556915283205,-0.017478814491063255
2017-03-22,123.65306091308594,0.0006270799380907466
2017-03-23,123.03324127197266,-0.005012570142108652
2017-03-24,123.73052978515624,0.005667480641611045
2017-03-27,123.76927185058594,0.00031311645959153367
2017-03-28,124.96048736572266,0.009624485119172022
2017-03-29,125.57061004638672,0.0048825248166519675
2017-03-30,125.3769073486328,-0.0015425798893735632
2017-03-31,122.19068145751952,-0.02541317981511071
2017-04-03,122.16162109375,-0.00023782798674065742
2017-04-04,121.07694244384766,-0.008879045973611777
2017-04-05,121.02853393554688,-0.00039981607830275046
2017-04-06,121.70645904541016,0.005601365957422111
2017-04-07,122.5005874633789,0.006524948833426025
2017-04-10,124.40846252441406,0.01557441560519468
2017-04-11,125.04762268066406,0.0051375938845363844
2017-04-12,125.20258331298828,0.0012392129414562358
2017-04-13,124.08887481689452,-0.00889525173222383
2017-04-17,126.22916412353516,0.017248035408483187
2017-04-18,126.3550796508789,0.0009975153382186797
2017-04-19,126.81991577148438,0.0036788083382941483
2017-04-20,127.7690200805664,0.007483874305611593
2017-04-21,127.81744384765624,0.00037899458772794326
2017-04-24,129.90931701660156,0.01636610079167755
2017-04-25,131.15863037109378,0.009616811043141382
2017-04-26,131.46853637695312,0.0023628335015584145
2017-04-27,131.90432739257812,0.003314793239771685
2017-04-28,129.50257873535156,-0.01820826279700738
2017-05-01,132.291748046875,0.021537558083868813
2017-05-02,134.60636901855472,0.017496336739458496
2017-05-03,134.74192810058594,0.0010070777706852052
2017-05-04,136.64981079101562,0.014159532354364401
2017-05-05,135.9525146484375,-0.005102796253735997
2017-05-08,135.16804504394528,-0.005770173553029112
2017-05-09,135.00341796875,-0.001217943746554595
2017-05-10,135.41984558105472,0.0030845708839839503
2017-05-11,135.44891357421878,0.00021465091057626395
2017-05-12,135.40046691894528,-0.00035767474241832353
2017-05-15,138.50924682617188,0.02295989059688841
2017-05-16,140.78512573242188,0.01643124165642318
2017-05-17,135.98155212402344,-0.03411989429570972
2017-05-18,136.80476379394528,0.006053848165896936
2017-05-19,137.12434387207028,0.002336030334487038
2017-05-22,138.01533508300778,0.006497688052886863
2017-05-23,138.34526062011722,0.0023904991203405057
2017-05-24,139.43206787109378,0.007855760624578378
2017-05-25,141.2272186279297,0.012874733798651894
2017-05-26,140.29571533203122,-0.006595777392972346
2017-05-30,139.87843322753906,-0.002974303980022519
2017-05-31,139.5194091796875,-0.002566686225799697
2017-06-01,142.4402313232422,0.020934880392110555
2017-06-02,142.03265380859375,-0.0028613932374450535
2017-06-05,143.48822021484375,0.010248111030943363
2017-06-06,142.51780700683594,-0.00676301654975453
2017-06-07,142.02294921875,-0.0034722523344904443
2017-06-08,144.79820251464844,0.01954087921117509
2017-06-09,139.33503723144528,-0.037729510369097774
2017-06-12,140.00457763671878,0.004805255150298837
2017-06-13,141.59597778320312,0.011366772239502554
2017-06-14,142.82835388183594,0.008703468261787028
2017-06-15,141.372802734375,-0.01019091173357034
