Date,Adj Close
2021-08-20,354.60504150390625
2021-08-23,354.78375244140625
2021-08-24,356.4219055175781
2021-08-25,356.1737060546875
2021-08-26,359.0230712890625
2021-08-27,359.3904113769531
2021-08-30,359.4499816894531
2021-08-31,359.79998779296875
2021-09-01,356.6600036621094
2021-09-02,358.04998779296875
2021-09-03,356.0
2021-09-07,349.20001220703125
2021-09-08,351.4599914550781
2021-09-09,348.92999267578125
2021-09-10,345.8800048828125
