Date,Adj Close
2021-08-20,15.137264251708984
2021-08-23,15.356643676757812
2021-08-24,15.885152816772461
2021-08-25,15.795405387878418
2021-08-26,15.506221771240234
2021-08-27,16.05467414855957
2021-08-30,16.03472900390625
2021-08-31,16.214223861694336
2021-09-01,15.954955101013184
2021-09-02,16.363800048828125
2021-09-03,16.284025192260742
2021-09-07,17.01197052001953
2021-09-08,14.967742919921875
2021-09-09,15.246953964233398
2021-09-10,16.144420623779297
