Date,Adj Close
2021-08-20,83.93838500976562
2021-08-23,84.66612243652344
2021-08-24,85.84245300292969
2021-08-25,85.3539810180664
2021-08-26,84.46674346923828
2021-08-27,86.98888397216797
2021-08-30,86.6300048828125
2021-08-31,85.51000213623047
2021-09-01,85.66000366210938
2021-09-02,86.05000305175781
2021-09-03,85.91999816894531
2021-09-07,83.61000061035156
2021-09-08,83.75
2021-09-09,83.30999755859375
2021-09-10,82.93000030517578
